ID_emp,Name,last_name,birth_date,Gender,area,salary,start_date,finish_date,promotion_date,type,fecha,hora,age
05-0088915,Marcela,Arnao,1973-03-14,male,"Research and Development",117693,2002-08-28,NULL,,Remote,NULL,NULL,50
05-0199826,Carlos,Arnaudet,2000-09-07,female,Support,65597,2016-12-15,NULL,,Remote,NULL,NULL,23
05-0202490,Peter,Carthew,1983-09-24,male,Accounting,99250,2020-04-17,"2030-01-30 11:45:18",,Remote,2030-01-30,11:45:18,40
05-0320494,Kristyn,Siward,1997-04-12,male,Engineering,126088,2018-09-11,NULL,,Hybrid,NULL,NULL,26
05-0327078,Stephannie,Toms,1987-04-02,female,Engineering,177287,2009-06-08,NULL,,Remote,NULL,NULL,36
05-0328721,Ignace,Littefair,1978-09-04,male,"Business Development",98051,2009-11-26,NULL,,Remote,NULL,NULL,45
05-0346392,Haleigh,Gerling,1998-02-16,female,Services,130882,2009-04-22,NULL,,Hybrid,NULL,NULL,25
05-0385668,Daveta,Leblanc,1972-04-23,male,"Human Resources",135233,2004-01-15,NULL,,Remote,NULL,NULL,51
05-0448312,Kristan,Machans,1975-04-22,female,"Product Management",105532,2011-11-03,"2018-12-13 09:59:34",,Remote,2018-12-13,09:59:34,48
05-0569452,Fin,Bennett,1967-12-24,female,"Business Development",125340,2014-07-29,"2025-04-04 01:48:28",,Remote,2025-04-04,01:48:28,55
05-0577734,Laura,Toland,1975-03-18,female,Services,88977,2004-03-15,NULL,,Hybrid,NULL,NULL,48
05-0650140,Niels,Boshell,1967-09-19,male,Training,113770,2020-09-17,NULL,,Remote,NULL,NULL,56
05-0690941,Barret,Raw,1975-03-29,female,"Human Resources",92790,2001-05-04,NULL,,Hybrid,NULL,NULL,48
05-0710062,Giffy,Gawne,1976-07-10,female,Engineering,69745,2002-11-13,NULL,,Hybrid,NULL,NULL,47
05-0921423,Felipe,Aulton,1977-09-06,female,Training,91284,2020-08-05,"2020-11-25 17:28:39",,Remote,2020-11-25,17:28:39,46
05-0984551,Carmel,Feaster,1968-02-05,female,Accounting,130890,2011-12-18,"2021-02-07 22:39:19",,Hybrid,2021-02-07,22:39:19,55
05-0990681,Lloyd,Chellam,1975-05-16,male,"Business Development",146674,2015-07-20,NULL,,Remote,NULL,NULL,48
05-1023179,Pearl,Vellender,1991-08-21,male,Accounting,83368,2011-03-14,NULL,,Hybrid,NULL,NULL,32
05-1080044,Franny,Vannozzii,1993-05-03,female,Engineering,72859,2003-07-26,"2016-08-09 14:01:59",,Hybrid,2016-08-09,14:01:59,30
05-1131631,Gaultiero,Hallihane,1987-09-25,female,Accounting,121012,2010-07-24,NULL,,Hybrid,NULL,NULL,36
05-1242335,Orville,Nesbeth,1990-08-28,male,Services,143000,2014-09-11,NULL,,Hybrid,NULL,NULL,33
05-1293304,Leoine,Cowcha,1980-12-13,male,Engineering,170723,2009-10-02,NULL,,Remote,NULL,NULL,42
05-1305205,Haven,Saville,1982-05-05,male,Sales,115780,2013-08-13,NULL,,Hybrid,NULL,NULL,41
05-1307149,Pearle,Maple,1980-02-17,male,"Business Development",135537,2000-10-19,"2005-10-14 09:47:24",,Remote,2005-10-14,09:47:24,43
05-1346034,Rochelle,Hastwell,1970-10-12,female,"Research and Development",147227,2010-10-09,"2012-03-04 11:54:12",,Remote,2012-03-04,11:54:12,53
05-1371191,Collette,Coucha,1973-12-06,female,Services,151471,2005-10-07,NULL,,Hybrid,NULL,NULL,49
05-1376195,Zack,Yelden,1966-04-11,female,Training,91631,2008-05-07,NULL,,Hybrid,NULL,NULL,57
05-1382348,Hynda,Mirralls,1973-07-07,male,Sales,145162,2013-11-19,NULL,,Hybrid,NULL,NULL,50
05-1408428,Thorny,Compford,1985-03-22,female,Sales,142384,2002-10-14,NULL,,Hybrid,NULL,NULL,38
05-1482670,Heather,Merlin,1979-08-20,female,Services,70096,2012-01-12,NULL,,Remote,NULL,NULL,44
05-1493317,Felita,Brason,1972-06-23,male,"Business Development",181283,2006-06-02,NULL,,Hybrid,NULL,NULL,51
05-1533314,Roselia,Franceschelli,1989-01-25,male,"Human Resources",113543,2008-11-27,NULL,,Hybrid,NULL,NULL,34
05-1567280,Cindee,Gerhardt,2002-07-18,female,Engineering,143979,2014-02-25,NULL,,Hybrid,NULL,NULL,21
05-1596150,Rabbi,Pegden,1987-06-19,female,"Business Development",177551,2017-10-31,NULL,,Remote,NULL,NULL,36
05-1635814,Obed,Weller,1992-10-25,male,Engineering,104458,2013-09-25,NULL,,Remote,NULL,NULL,31
05-1642600,Grantley,Russen,1990-02-10,male,"Research and Development",143345,2011-04-17,NULL,,Hybrid,NULL,NULL,33
05-1664851,Melodee,Zapater,1977-04-28,male,Legal,97085,2013-08-20,NULL,,Remote,NULL,NULL,46
05-1678698,Chandler,Raffels,2001-10-15,male,Engineering,131527,2016-08-16,NULL,,Hybrid,NULL,NULL,22
05-1703644,Jeralee,Guyer,1970-05-01,female,Engineering,121032,2012-12-22,NULL,,Hybrid,NULL,NULL,53
05-1765038,Lissy,Barnbrook,2000-01-31,female,Training,167242,2003-08-03,"2007-12-19 07:58:17",,Remote,2007-12-19,07:58:17,23
05-1766436,Quintin,Baylay,1987-02-04,female,Engineering,147918,2008-07-14,NULL,,Remote,NULL,NULL,36
05-1789119,Stuart,Maryan,1995-08-08,female,Accounting,126533,2013-10-24,NULL,,Hybrid,NULL,NULL,28
05-1812656,Warner,Cawker,1985-10-25,female,"Business Development",120463,2006-01-03,"2014-12-25 22:02:26",,Hybrid,2014-12-25,22:02:26,38
05-1835165,Cris,Fosserd,2001-06-03,female,Engineering,79323,2018-11-08,NULL,,Remote,NULL,NULL,22
05-1836850,Mohandis,Durante,1987-10-29,female,Training,90759,2015-10-22,NULL,,Remote,NULL,NULL,36
05-1925118,Enrica,Matuszak,1996-04-08,male,Services,120151,2007-01-18,NULL,,Remote,NULL,NULL,27
05-1961710,Angus,Bugbee,1987-02-15,male,"Human Resources",174518,2019-12-23,NULL,,Hybrid,NULL,NULL,36
05-2049999,Zachariah,Tomkins,1987-06-06,female,Sales,164423,2006-05-02,"2019-02-25 17:52:43",,Remote,2019-02-25,17:52:43,36
05-2054796,Buffy,Espinho,1999-04-21,male,Training,107500,2012-09-12,NULL,,Remote,NULL,NULL,24
05-2055403,Cchaddie,Rodenborch,1989-10-12,male,"Product Management",73969,2016-08-12,NULL,,Hybrid,NULL,NULL,34
05-2083359,Rriocard,Sturridge,1998-11-30,male,Sales,83694,2005-09-30,NULL,,Remote,NULL,NULL,25
05-2194477,Clemente,Elmore,1972-09-14,male,Accounting,121102,2012-05-25,"2013-04-09 14:10:11",,Remote,2013-04-09,14:10:11,51
05-2264247,Susanna,Order,1983-10-17,male,Engineering,155476,2019-03-13,NULL,,Remote,NULL,NULL,40
05-2280697,Norby,Speaks,1973-01-18,female,Accounting,116649,2003-12-12,NULL,,Hybrid,NULL,NULL,50
05-2299545,Josie,Titterington,1981-09-18,female,Engineering,178065,2000-10-24,NULL,,Hybrid,NULL,NULL,42
05-2315764,Edith,Paradyce,1995-07-03,male,Engineering,82568,2001-10-15,NULL,,Hybrid,NULL,NULL,28
05-2485461,Ingunna,Rimell,1984-07-11,male,Accounting,136880,2018-02-02,NULL,,Hybrid,NULL,NULL,39
05-2589083,Olenolin,Jaggers,1977-09-22,male,Engineering,130231,2007-08-17,NULL,,Remote,NULL,NULL,46
05-2614353,Annadiane,Mereweather,2002-01-27,male,Services,163098,2018-11-28,NULL,,Remote,NULL,NULL,21
05-2622388,Queenie,Baruch,1994-02-11,male,Marketing,178217,2017-06-24,"2020-06-17 10:30:11",,Hybrid,2020-06-17,10:30:11,29
05-2666607,Nichols,McGeachie,1965-10-26,male,Engineering,149538,2006-03-02,NULL,,Hybrid,NULL,NULL,58
05-2710257,Laurence,Abbot,2002-07-09,female,Engineering,137187,2002-09-22,NULL,,Hybrid,NULL,NULL,21
05-2731946,Benedetta,Itscovitz,1990-06-17,male,Sales,137566,2003-07-26,NULL,,Remote,NULL,NULL,33
05-2735062,Tina,Thrift,1996-04-18,female,Sales,75045,2004-03-18,NULL,,Remote,NULL,NULL,27
05-2746611,Maryanne,Abramowsky,1967-07-07,female,Services,160655,2018-04-17,"2018-11-06 19:33:31",,Remote,2018-11-06,19:33:31,56
05-2821146,Sylvan,Staples,1975-12-22,female,Engineering,118841,2019-11-03,NULL,,Remote,NULL,NULL,47
05-2867543,Zerk,Varran,1966-08-01,male,Support,154463,2001-10-29,NULL,,Remote,NULL,NULL,57
05-2900584,Ozzie,Grice,1996-02-29,male,Engineering,113636,2005-07-22,NULL,,Hybrid,NULL,NULL,27
05-2946030,Halsey,Matteau,1998-08-04,female,Sales,177629,2010-09-06,NULL,,Hybrid,NULL,NULL,25
05-2967785,Gisela,Grinishin,1973-12-09,female,Services,161133,2002-12-09,NULL,,Hybrid,NULL,NULL,49
05-3027504,Odilia,Dymond,1973-07-07,female,Engineering,101430,2016-08-02,NULL,,Hybrid,NULL,NULL,50
05-3127003,Kimball,Pickett,1991-08-18,female,Engineering,74368,2010-09-10,"2017-06-27 00:21:33",,Hybrid,2017-06-27,00:21:33,32
05-3175065,Ruddy,Kender,1980-07-30,male,Accounting,136808,2015-09-22,NULL,,Remote,NULL,NULL,43
05-3194696,Ezri,Ferrar,1967-02-16,male,Accounting,108908,2006-05-18,NULL,,Remote,NULL,NULL,56
05-3206519,Deny,Whiffin,1966-06-22,male,Engineering,149884,2019-08-01,NULL,,Hybrid,NULL,NULL,57
05-3243408,Darell,Rickwood,1982-11-12,female,Accounting,120077,2014-05-25,"2025-11-08 04:56:19",,Hybrid,2025-11-08,04:56:19,41
05-3244621,Roma,Offen,1966-11-04,male,Support,179213,2015-03-15,NULL,,Hybrid,NULL,NULL,57
05-3284845,Forrester,Mowday,1990-04-21,female,"Business Development",124298,2019-04-02,NULL,,Hybrid,NULL,NULL,33
05-3336359,Hailey,McKeney,1975-01-14,female,Engineering,107068,2006-02-03,NULL,,Remote,NULL,NULL,48
05-3344785,Iormina,"Van der Kruijs",1992-10-10,male,Sales,103675,2011-10-01,"2026-03-06 00:37:58",,Hybrid,2026-03-06,00:37:58,31
05-3380043,Florella,Witheridge,1990-04-15,female,Accounting,144601,2015-07-15,NULL,,Hybrid,NULL,NULL,33
05-3381569,Johan,Yesenev,1980-12-01,male,Engineering,99026,2006-10-02,NULL,,Hybrid,NULL,NULL,43
05-3402073,Case,Soro,1974-04-22,female,Training,182779,2003-01-12,"2023-10-18 19:08:04",,Hybrid,2023-10-18,19:08:04,49
05-3406970,Kelly,Westmerland,1995-09-17,male,Accounting,111736,2016-04-07,NULL,,Hybrid,NULL,NULL,28
05-3567405,Talbert,Haborn,1999-01-08,male,Engineering,109658,2004-01-31,NULL,,Hybrid,NULL,NULL,24
05-3578987,Reagen,Spencelayh,1973-05-26,female,Marketing,126076,2016-07-13,NULL,,Remote,NULL,NULL,50
05-3646913,Tobin,Antrack,1990-01-13,female,Engineering,130640,2010-10-12,NULL,,Hybrid,NULL,NULL,33
05-3662083,Mae,Lautie,1968-09-26,male,Accounting,184179,2015-07-28,NULL,,Hybrid,NULL,NULL,55
05-3723812,Debi,Fawckner,1998-05-28,female,Accounting,125546,2006-02-09,NULL,,Hybrid,NULL,NULL,25
05-3764233,Gib,Olden,1986-10-12,female,Engineering,170883,2013-12-29,NULL,,Hybrid,NULL,NULL,37
05-3789997,Antonina,Hutchinson,1998-07-26,female,"Research and Development",108890,2011-09-22,"2030-05-17 19:39:08",,Hybrid,2030-05-17,19:39:08,25
05-3801787,Darrel,Kiggel,1969-12-28,male,Sales,128269,2017-08-23,NULL,,Hybrid,NULL,NULL,53
05-3864894,Karylin,Phythien,1968-04-24,female,Accounting,72739,2013-11-03,"2022-03-12 07:26:45",,Remote,2022-03-12,07:26:45,55
05-3941169,Kennedy,Greasty,1978-01-12,female,Accounting,146374,2010-03-09,NULL,,Hybrid,NULL,NULL,45
05-3955795,Ag,Deware,1980-06-12,female,Engineering,83523,2012-07-13,NULL,,Remote,NULL,NULL,43
05-3968896,Helge,Docket,2002-03-04,male,Engineering,142266,2001-04-09,NULL,,Remote,NULL,NULL,21
05-3974379,Nedi,Snedker,1972-03-21,female,Engineering,117680,2011-01-03,NULL,,Hybrid,NULL,NULL,51
05-3996026,Waly,Brealey,1985-06-10,male,Services,136281,2011-01-07,NULL,,Hybrid,NULL,NULL,38
05-4093549,Shelba,Borthram,1965-11-01,male,"Human Resources",103371,2005-01-04,"2009-10-22 00:31:29",,Hybrid,2009-10-22,00:31:29,58
05-4137232,Jerrine,Astlet,1970-03-06,female,Training,133391,2003-01-22,NULL,,Hybrid,NULL,NULL,53
05-4193640,Scarface,Kalinsky,1997-05-01,male,"Business Development",158945,2005-09-22,NULL,,Remote,NULL,NULL,26
05-4256272,Laverne,Patington,1976-12-08,male,"Business Development",115226,2014-10-08,NULL,,Hybrid,NULL,NULL,46
05-4297505,Dominique,Colliss,1982-08-15,female,"Human Resources",89543,2005-06-24,NULL,,Remote,NULL,NULL,41
05-4312482,Conrado,Biddwell,1967-12-09,female,Sales,73911,2007-05-24,NULL,,Remote,NULL,NULL,55
05-4350243,Silvio,Logue,1971-01-24,female,Sales,87403,2015-02-17,NULL,,Remote,NULL,NULL,52
05-4369160,Maressa,Garrold,1967-08-04,female,"Human Resources",170055,2004-04-05,"2006-10-24 21:02:54",,Hybrid,2006-10-24,21:02:54,56
05-4526373,Yasmeen,Connue,1997-08-06,male,"Business Development",176959,2003-04-01,NULL,,Hybrid,NULL,NULL,26
05-4538217,Misti,Ludlem,1973-10-14,female,"Product Management",157263,2002-03-22,NULL,,Remote,NULL,NULL,50
05-4543425,Halimeda,Haggidon,1981-08-15,male,"Human Resources",155154,2013-11-06,NULL,,Remote,NULL,NULL,42
05-4558190,Brittne,Kuhlen,1974-04-21,male,Engineering,165989,2004-02-27,NULL,,Remote,NULL,NULL,49
05-4598258,Laurena,Bourthouloume,1999-02-19,female,Training,162521,2005-05-31,NULL,,Remote,NULL,NULL,24
05-4695602,Mureil,Nicklinson,1993-07-18,male,Services,80334,2012-06-26,NULL,,Remote,NULL,NULL,30
05-4705810,Crosby,Lanegran,1976-01-30,female,Training,128723,2002-03-21,"2018-10-26 18:53:41",,Hybrid,2018-10-26,18:53:41,47
05-4773660,Amye,Westmoreland,1972-07-18,male,Accounting,104541,2004-11-18,NULL,,Hybrid,NULL,NULL,51
05-4786250,Starr,Bynert,1980-02-03,male,Accounting,102135,2008-12-03,NULL,,Hybrid,NULL,NULL,43
05-4801828,Astrid,Silvester,1997-08-05,female,"Human Resources",136218,2016-01-26,NULL,,Hybrid,NULL,NULL,26
05-4835600,Chicky,Bastock,1998-08-06,female,Sales,139623,2006-08-24,"2014-02-15 03:35:36",,Hybrid,2014-02-15,03:35:36,25
05-4855627,Westbrook,Crompton,1972-04-09,female,Engineering,76963,2016-12-11,"2025-03-09 01:13:16",,Hybrid,2025-03-09,01:13:16,51
05-4863441,Osmond,Redmire,1993-10-08,female,Accounting,126068,2014-11-13,NULL,,Remote,NULL,NULL,30
05-4915246,Artemis,Meachem,1992-11-15,male,Training,146884,2008-11-26,NULL,,Remote,NULL,NULL,31
05-4959874,Ricki,Farnie,1971-07-09,male,Accounting,69097,2010-06-11,NULL,,Remote,NULL,NULL,52
05-4999999,Aylmer,Grellier,1976-09-07,male,Engineering,106540,2019-11-25,NULL,,Hybrid,NULL,NULL,47
05-5061599,Lorene,Dibbe,1991-08-08,male,Services,118673,2016-05-30,NULL,,Remote,NULL,NULL,32
05-5244416,Carmel,Hoxey,1967-05-06,male,Engineering,107567,2016-05-11,NULL,,Remote,NULL,NULL,56
05-5271508,Donnell,Fencott,1969-07-28,male,Engineering,101893,2017-03-05,NULL,,Hybrid,NULL,NULL,54
05-5323096,Jewel,Anfusso,1973-09-25,male,Engineering,75630,2015-09-04,NULL,,Remote,NULL,NULL,50
05-5372214,Deirdre,Janssen,1991-07-27,female,Engineering,99648,2015-02-18,NULL,,Remote,NULL,NULL,32
05-5385019,Thaddus,Vynehall,1983-12-09,female,Engineering,98849,2013-06-25,NULL,,Remote,NULL,NULL,39
05-5416473,Lisa,Birtwisle,1968-07-16,female,Engineering,180498,2007-03-08,"2023-07-17 21:05:25",,Hybrid,2023-07-17,21:05:25,55
05-5463358,Laurette,Inston,1988-12-10,male,Sales,103012,2015-06-21,NULL,,Remote,NULL,NULL,34
05-5580716,Cairistiona,Tuting,1989-08-24,female,Support,90286,2016-12-17,NULL,,Hybrid,NULL,NULL,34
05-5616977,Weber,Servant,1985-04-20,male,Engineering,111590,2011-04-19,NULL,,Hybrid,NULL,NULL,38
05-5633002,Rebeca,Wiszniewski,1992-12-20,female,Services,80089,2000-11-16,NULL,,Hybrid,NULL,NULL,30
05-5643329,Mallorie,Pudan,1969-05-19,female,Engineering,90335,2003-07-28,NULL,,Remote,NULL,NULL,54
05-5688207,Vernor,Collett,1981-06-23,female,Engineering,71998,2003-12-28,NULL,,Remote,NULL,NULL,42
05-5728979,Vic,Gendrich,2001-02-08,male,"Business Development",183304,2006-04-12,NULL,,Hybrid,NULL,NULL,22
05-5799851,Bink,Albrighton,1990-09-02,male,"Business Development",136874,2019-10-04,NULL,,Remote,NULL,NULL,33
05-5852073,Boy,Briereton,1976-03-17,male,Engineering,166115,2017-11-12,NULL,,Remote,NULL,NULL,47
05-5857225,Nata,Kornilov,1972-01-17,male,Accounting,162546,2012-07-01,NULL,,Remote,NULL,NULL,51
05-5966585,Salomi,McLoughlin,1991-05-13,female,"Business Development",104608,2003-05-08,NULL,,Remote,NULL,NULL,32
05-5975864,Milo,Ronca,1977-12-07,female,Support,74930,2001-04-13,NULL,,Hybrid,NULL,NULL,45
05-6029128,Zed,Antosch,1989-02-25,male,"Business Development",105826,2004-11-20,NULL,,Hybrid,NULL,NULL,34
05-6140452,Melantha,Glavias,1979-09-20,female,"Human Resources",102779,2003-04-28,NULL,,Hybrid,NULL,NULL,44
05-6162995,Tyrus,Soffe,1991-02-17,male,Sales,172729,2016-10-28,NULL,,Remote,NULL,NULL,32
05-6187216,Orran,Mixer,1994-05-10,male,"Business Development",74305,2010-07-25,NULL,,Hybrid,NULL,NULL,29
05-6387908,Rollo,Nowlan,1974-03-03,male,Engineering,181542,2004-12-21,NULL,,Hybrid,NULL,NULL,49
05-6387964,Ophelia,Brewin,1966-09-14,male,Support,134601,2020-07-15,NULL,,Remote,NULL,NULL,57
05-6422195,Lemuel,Brandoni,1996-09-13,male,Engineering,106572,2002-02-21,NULL,,Hybrid,NULL,NULL,27
05-6496532,Tobey,Dyott,1991-09-11,male,Sales,160090,2007-04-16,NULL,,Remote,NULL,NULL,32
05-6544452,Elihu,Sheron,1969-09-26,female,Accounting,103459,2007-12-10,NULL,,Hybrid,NULL,NULL,54
05-6621254,Olly,Pighills,1985-01-02,male,Engineering,118723,2007-03-28,NULL,,Remote,NULL,NULL,38
05-6723458,Valerye,Lumm,1993-10-12,male,Accounting,98560,2002-01-14,NULL,,Remote,NULL,NULL,30
05-6775716,Cleve,Tirrey,1992-08-18,female,Sales,161847,2006-12-19,"2021-02-28 17:57:46",,Remote,2021-02-28,17:57:46,31
05-6782848,Pinchas,Stanford,1975-01-19,male,Engineering,140834,2003-01-11,"2008-02-16 02:15:57",,Remote,2008-02-16,02:15:57,48
05-6784721,Brand,Bahls,1992-03-16,male,"Research and Development",166959,2020-11-20,NULL,,Remote,NULL,NULL,31
05-6801277,Dewie,Folk,1971-03-01,female,Sales,154099,2017-07-26,NULL,,Hybrid,NULL,NULL,52
05-6819928,Lacey,Thomazet,1970-12-31,male,Accounting,125011,2013-07-11,NULL,,Remote,NULL,NULL,52
05-6868909,Lucine,Tofts,1992-08-03,female,Engineering,148781,2009-06-15,NULL,,Hybrid,NULL,NULL,31
05-6919501,Pembroke,Jimenez,1997-02-06,male,Engineering,66412,2014-05-07,NULL,,Hybrid,NULL,NULL,26
05-6954676,Berk,Griffitt,1979-11-03,male,Accounting,147963,2011-05-06,NULL,,Hybrid,NULL,NULL,44
05-6984388,Vittoria,Abbots,1972-10-28,male,Engineering,138509,2014-06-03,NULL,,Hybrid,NULL,NULL,51
05-6989663,Cherice,Flucker,1988-06-25,male,Engineering,69685,2013-02-08,"2019-01-16 21:34:22",,Remote,2019-01-16,21:34:22,35
05-6991741,Gardy,Saing,1985-04-15,male,Sales,74544,2005-02-16,"2012-10-08 04:42:18",,Hybrid,2012-10-08,04:42:18,38
05-7024002,Tessi,Danter,1973-02-20,male,Engineering,106239,2003-09-24,NULL,,Remote,NULL,NULL,50
05-7043682,Tabatha,Entwisle,2002-03-30,male,Services,148132,2013-12-29,"2034-07-14 13:26:30",,Hybrid,2034-07-14,13:26:30,21
05-7112176,Miles,Doppler,1987-05-05,female,Support,126359,2004-07-22,"2017-08-17 08:06:19",,Remote,2017-08-17,08:06:19,36
05-7126762,Darcy,Hurl,1988-03-18,male,Engineering,144917,2000-12-20,NULL,,Remote,NULL,NULL,35
05-7277865,Carter,Bodycote,1974-10-15,female,"Human Resources",85885,2018-06-19,NULL,,Remote,NULL,NULL,49
05-7307793,Paquito,Vakhrushev,1984-01-17,male,Engineering,166099,2016-02-12,NULL,,Remote,NULL,NULL,39
05-7345136,Hayes,Carleman,1975-12-01,male,"Product Management",179579,2017-05-27,NULL,,Remote,NULL,NULL,48
05-7449075,Wildon,Friman,2001-02-06,male,Engineering,175436,2003-08-21,NULL,,Remote,NULL,NULL,22
05-7463770,Andrea,Vautin,1990-01-15,female,Sales,164956,2007-05-28,"2018-05-16 05:54:14",,Remote,2018-05-16,05:54:14,33
05-7630271,Bevon,Pinckney,1975-10-07,male,Engineering,177322,2008-03-30,NULL,,Hybrid,NULL,NULL,48
05-7648353,Horton,Galpen,1975-08-26,female,"Product Management",175553,2006-12-13,NULL,,Remote,NULL,NULL,48
05-7743493,Glen,Altoft,1981-09-23,female,Support,162485,2014-03-13,NULL,,Remote,NULL,NULL,42
05-7843085,Artur,Greet,1984-12-19,male,Engineering,165588,2013-12-09,NULL,,Hybrid,NULL,NULL,38
05-7860925,Gabie,Cahan,1981-08-14,male,Engineering,67574,2004-10-16,NULL,,Hybrid,NULL,NULL,42
05-7920909,Guillaume,Clynmans,1976-01-13,male,"Human Resources",126623,2006-03-16,NULL,,Remote,NULL,NULL,47
05-7962874,Merle,Bordes,2002-04-11,male,Auditing,171544,2010-03-12,NULL,,Hybrid,NULL,NULL,21
05-7989843,Karlis,Fenwick,2001-10-29,male,Engineering,145722,2001-05-10,"2017-02-21 06:29:18",,Hybrid,2017-02-21,06:29:18,22
05-8071794,Harmon,Swarbrick,1969-07-27,female,"Product Management",161114,2014-10-24,NULL,,Hybrid,NULL,NULL,54
05-8229694,Brose,Stockbridge,1969-01-07,male,"Business Development",167077,2012-02-05,NULL,,Hybrid,NULL,NULL,54
05-8250318,Mersey,Graben,1975-07-19,male,Engineering,78025,2013-07-09,NULL,,Remote,NULL,NULL,48
05-8308931,Lyssa,Cathrall,1986-10-15,male,Sales,70471,2006-08-13,NULL,,Hybrid,NULL,NULL,37
05-8334071,Poppy,Grimwade,1969-10-15,female,Engineering,161291,2018-03-19,NULL,,Hybrid,NULL,NULL,54
05-8416020,Lorry,Claibourn,1991-04-15,male,"Product Management",150754,2001-08-09,NULL,,Remote,NULL,NULL,32
05-8440992,Nat,Spellman,1969-12-03,female,Engineering,144439,2001-01-20,NULL,,Remote,NULL,NULL,54
05-8532906,Sloan,Sollowaye,1985-11-30,female,Engineering,147183,2005-03-14,"2019-05-29 01:41:42",,Remote,2019-05-29,01:41:42,38
05-8534076,Rheba,Hutfield,1981-05-02,female,Sales,104225,2013-09-04,NULL,,Hybrid,NULL,NULL,42
05-8555145,Angie,Chicchelli,1979-01-06,female,Engineering,149689,2001-04-15,NULL,,Hybrid,NULL,NULL,44
05-8571540,Clarissa,Jemmett,1993-11-13,female,Accounting,141731,2011-09-01,NULL,,Hybrid,NULL,NULL,30
05-8593813,Maddy,Christofe,1983-09-22,male,"Business Development",89254,2005-08-22,NULL,,Remote,NULL,NULL,40
05-8628908,Vilhelmina,Burrows,1975-06-15,male,Engineering,101312,2014-04-25,NULL,,Remote,NULL,NULL,48
05-8659564,Loralie,Elstub,1989-12-28,female,Services,84148,2014-06-28,NULL,,Remote,NULL,NULL,33
05-8702269,Manuel,Merfin,1989-05-26,female,Engineering,150023,2017-04-18,NULL,,Hybrid,NULL,NULL,34
05-8814334,Talyah,Aluard,1981-05-08,female,Engineering,117429,2000-12-05,NULL,,Hybrid,NULL,NULL,42
05-8862286,Hilary,Timcke,1980-12-26,male,Accounting,152787,2002-02-07,NULL,,Remote,NULL,NULL,42
05-8918358,Patrick,McGurn,1992-08-04,female,Accounting,122069,2014-06-29,NULL,,Hybrid,NULL,NULL,31
05-8979688,Appolonia,Newick,1987-06-22,female,Accounting,99103,2019-11-12,NULL,,Remote,NULL,NULL,36
05-9043354,Kessia,Yaus,1976-06-02,female,Engineering,86023,2008-03-30,"2010-09-07 05:13:09",,Remote,2010-09-07,05:13:09,47
05-9089989,Rurik,Bexon,1995-04-12,male,"Human Resources",165179,2008-11-30,NULL,,Hybrid,NULL,NULL,28
05-9109461,Cami,Sabater,1996-04-17,female,Services,82574,2008-09-22,NULL,,Remote,NULL,NULL,27
05-9143369,Kelley,Schoenrock,1972-04-06,female,Engineering,155019,2010-11-09,NULL,,Remote,NULL,NULL,51
05-9302855,Klemens,Dast,1972-11-25,female,Engineering,123139,2005-12-14,NULL,,Hybrid,NULL,NULL,51
05-9308819,Imogen,Vallery,1982-01-03,female,"Research and Development",165630,2014-03-07,NULL,,Hybrid,NULL,NULL,41
05-9347190,Selestina,McGragh,1996-03-14,male,Accounting,103411,2014-06-16,NULL,,Remote,NULL,NULL,27
05-9392006,Coletta,Goalby,1981-12-25,female,Engineering,83418,2007-03-16,"2012-02-17 19:55:24",,Remote,2012-02-17,19:55:24,41
05-9392556,Iver,Pettengell,1979-06-03,female,Support,102161,2016-08-14,NULL,,Hybrid,NULL,NULL,44
05-9433501,Eula,Cearley,1987-08-26,male,"Business Development",162860,2015-09-26,NULL,,Remote,NULL,NULL,36
05-9486218,Maiga,Carhart,1995-01-14,female,Accounting,87142,2020-01-06,NULL,,Remote,NULL,NULL,28
